,0
261,2.7310180973731524
262,2.7851916599529076
263,2.754976697033456
264,3.6943442576416867
265,3.8321099097142572
266,3.95207469028497
267,4.172370465137004
268,3.810511353372313
269,3.9755913030373966
270,4.054972239088074
271,4.458311214769524
272,4.397995159487364
273,4.0366907299193455
274,3.4109771373085325
275,2.901068597587085
276,2.4240409962903424
277,1.2062280870763598
278,0.4041349076018679
279,0.8042488062088733
280,1.258844773140778
281,2.2091959191262975
282,2.3215490451528695
283,2.2980369789290105
284,2.6676709687026907
285,3.2113259644236005
286,3.2899445451880487
287,4.949142043845232
288,4.793483190183288
289,4.536632165364224
290,4.255550416811792
291,4.274247777330994
292,4.472089479936707
293,4.662041159992486
294,4.4934189369094995
295,4.679940815392005
296,4.626083240368407
297,4.146327343888162
298,3.308588580688651
299,2.631536076492591
300,2.157723504531046
301,1.5056866759444514
302,1.8262275948574755
303,1.8026151269267916
304,1.6419335724763573
305,1.579132011216626
306,1.293389589753027
307,1.0517094572291406
308,1.3903240763240199
309,1.8409137535992046
310,2.2531431995351268
311,2.667336320755041
312,2.769701478608101
313,3.7494608800495053
314,4.646768681992803
315,4.702487028364091
316,4.012632455191309
317,4.092553971353203
318,3.910050687229627
319,3.7490833947129176
320,3.473812798927915
321,3.0438667989283767
322,1.9045959038415137
323,1.0891438568919636
324,0.7044243389043445
325,0.6299176104514266
326,1.4340485051311904
327,1.90777993432298
328,1.9397539198928349
329,1.6760130727613212
330,1.8601505018738551
331,2.496478886598158
332,2.948803808244471
333,3.522960051387984
334,3.9814561955314467
335,4.503244748172543
336,5.629462364501766
337,5.426985442242239
338,5.140834390614803
339,5.0570101425721266
340,5.1499533559656205
341,5.145227833444718
342,5.098637704863611
343,5.497896644490349
344,5.550192866168041
345,5.263718819146487
346,4.175761929789992
347,3.64750705706142
348,2.99871357214284
349,2.5270068418562137
350,2.2447328377252322
351,2.676797391998619
352,2.705846294742786
353,2.5223344257319837
354,2.689308812857237
355,3.2376633632223615
356,3.665044819896359
357,4.043261656265746
358,4.400438248937375
359,5.172986358266728
360,5.442216033363238
361,5.7168146929774455
362,5.60360657519916
363,5.551604086725488
364,5.6454356655592495
365,5.684681661300833
366,5.705216822680617
367,6.084467233546871
368,5.999242822835889
369,5.56612250760945
370,4.114471208768545
371,3.2881292655494483
372,2.6872373977428743
373,2.3079338070083724
374,1.4607893192288977
375,1.8705578967161403
376,1.9780483977946852
377,2.0344340487984844
378,2.283087921954964
379,3.269730140485578
380,3.8556828494755253
381,4.187619308420134
382,4.369541405461849
383,5.350027747497875
384,5.562515111242397
385,5.540077326388751
386,5.529612102778824
387,5.567444929809153
388,5.512784886911751
389,5.450524450627782
390,5.583157292860896
391,6.0438249794772005
392,6.0195635930677795
393,5.597490631466689
394,4.327511526400064
395,3.737535194602652
396,2.3860392218189164
397,1.2820107762572022
398,0.4732130095542697
399,0.5263636760001864
400,1.1215311745946819
401,1.6833612091049992
402,1.613058896480672
403,2.0448004114210576
404,1.9595568181039014
405,2.301212838526892
406,4.679377718458005
407,4.7195419857552965
408,4.851563329062796
409,5.045631621278666
410,5.140814623228526
411,5.245634261364804
412,5.221718439419029
413,5.1604361864565105
414,5.3998583968679466
415,4.804653643198353
416,3.79030434116669
417,3.571925158595005
418,4.014255547560311
419,4.027669753786957
420,3.645218732805123
421,3.1936014854291717
422,2.895288813591921
423,2.564221165007317
424,1.3628001143654567
425,1.210931208704166
426,1.075422440880493
427,1.4540082129592542
428,2.311117381528905
429,3.5169689450846175
430,4.029215594248289
431,4.83673763042922
432,4.916296879865179
433,5.1450993051927645
434,5.044992966583196
435,5.619437021064789
436,5.187160556872539
437,5.262955985615555
438,5.893052517929263
439,5.659074215434665
440,5.419692513848798
441,5.066349655940794
442,3.822550671259717
443,4.2527733087639925
444,3.896810305229228
445,3.3398506844193965
446,2.9315457378895804
447,2.1810642069657877
448,2.1666529234846483
449,2.474067170105277
450,3.2341645821187104
451,2.116717377040103
452,2.14156952391024
453,3.1217511229912533
454,3.328790033480718
455,3.5311041944021198
456,3.9106125612743963
457,3.9915216602509433
458,4.085063707911772
459,4.346743938370355
460,4.535428604856763
461,4.52394327215303
462,4.675690418397429
463,6.598024752164967
464,6.593410175744086
465,6.395079209938416
466,4.961349752133099
467,4.663233254143673
468,4.466108935078068
469,3.931723301671567
470,3.6489628642700573
471,3.523121633295074
472,3.3962150516998197
473,3.6212845660779998
474,3.7096290172775963
475,4.062146780796629
476,4.426658741870318
477,4.654328673678385
478,4.864650210355717
479,5.347650105704382
480,5.340211291715123
481,5.319925819131179
482,5.323608817148718
483,5.494236261569055
484,5.678854650931719
485,6.138149601385068
486,5.851616903179635
487,6.404834456977498
488,6.513056735965175
489,5.34973017760817
490,4.697721262209891
491,4.192694329672172
492,4.2634103780515655
493,3.738627467918786
494,3.48906155665075
495,3.396867717612361
496,3.4129733678660483
497,3.655591935636171
498,3.506670940921292
499,3.6223057714678584
500,3.762932106782439
501,3.892427293523971
502,4.0871556014030235
503,4.28098591628519
504,4.717495304024559
505,4.838352745884601
506,4.9940307818152565
507,5.249075038610391
508,5.440344070523322
509,5.4716683086723155
510,5.499933441270014
511,5.804580144294341
512,5.4777662946493315
513,4.169043154095179
514,3.5055606284069807
515,3.2988626157706378
516,2.9826472304206693
517,2.76809691966786
518,2.55770484346707
519,2.474318582624224
520,2.3061933071336784
521,2.2077238619700976
522,2.0485913358960626
523,2.5036330142788743
524,3.0759275328710833
525,3.338672645330752
526,3.559078851130455
527,3.800581025624772
528,4.385198736338119
529,4.418638808598289
530,4.398277674821444
531,4.4567644234992585
532,4.514095848409113
533,4.503632694247132
534,4.596947758846921
535,4.990572727925132
536,4.721934670317443
537,3.472007621910383
538,2.7932339802345822
539,2.5443278793684296
540,1.9169872720872227
541,1.418314656892643
542,1.223768106598983
543,1.1862732287772757
544,1.2851534029452885
545,1.7349298606421606
546,1.9353066383273472
547,1.798917824325708
548,2.2255632358806694
549,2.6470217793092523
550,2.9888911210816906
551,3.3538876585357325
552,3.6866833473381515
553,3.874131006053916
554,3.897454710064054
555,3.9624312927452316
556,4.795382208585837
557,4.621596509751612
558,4.481549202692835
559,5.064980398595523
560,5.2217906617364935
561,4.148661754233335
562,3.4851667325231137
563,2.851625567950208
564,2.1697706619086286
565,1.5631260539258958
566,1.2217537225031427
567,1.1391130681422061
568,1.2192437053785632
569,1.6457434036971985
570,1.959002927598554
571,2.5774908877526266
572,3.088723247485989
573,3.5271566125037697
574,4.593642585480151
575,4.730221454751043
576,4.833382833406062
577,4.7693354559423415
578,4.677547078025776
579,4.792800887128114
580,4.923617016789981
581,4.925295136702389
582,5.056981503108599
583,5.459974179688116
584,5.232525385190291
585,4.977356320300386
586,3.594283966484599
587,2.4786985552039713
588,1.7862549000341856
589,1.1687118178223979
590,1.4783298745338485
591,1.4993395869480626
592,1.6315252208285083
593,1.8268667683057864
594,1.951643536103569
595,2.648153562541484
596,3.2315864820778395
597,4.457489355695027
598,4.717302999352251
599,4.879599609329352
600,5.081987911258574
601,5.238358466722351
602,5.3585420921021605
603,5.5364237764595305
604,5.792303708947296
605,5.993272027216099
606,6.099162283300945
607,6.555111653246373
608,6.574860529352636
609,6.375298301841491
610,5.087758806885569
611,4.43421100463502
612,3.848047583817304
613,3.4930978740868017
614,3.306067257401822
615,3.305224448566302
616,3.212138787471104
617,3.456909793599555
618,3.5477739781098068
619,3.953313170902702
620,4.543074720973342
621,5.798403822813706
622,6.033090175905691
623,6.210465751793096
624,6.427598106289903
625,6.38394273659463
626,6.28728264834967
627,6.419812693878386
628,6.58719347100072
629,6.666485544518736
630,7.043244151827722
631,7.661510837184105
632,7.559182727157866
633,7.2327800244203075
634,5.777954597181131
635,5.573428015435482
636,4.972641561544188
637,4.556186977254213
638,4.231442249172694
639,4.164279187650775
640,4.240859452127832
641,4.528405102723125
642,4.639520396664916
643,5.086922230579332
644,5.566663962998499
645,5.492446008456563
646,6.547007952877697
647,6.867469784426648
